date_created,notification_id,user_id,is_available,is_determined_to_adhere,is_perceived
2025-03-27T10:07:02.387+05:00,337,2,false,false,false
2025-03-27T12:24:46.000+05:00,344,2,true,true,true
2025-03-27T14:13:19.000+05:00,351,2,true,true,true
2025-03-27T16:08:04.000+05:00,358,2,true,true,true
2025-03-27T10:07:02.833+05:00,338,3,false,false,false
2025-03-27T12:31:11.000+05:00,345,3,true,true,true
2025-03-27T14:07:02.842+05:00,352,3,false,false,false
2025-03-27T16:07:02.773+05:00,359,3,false,false,false
2025-03-27T10:07:03.376+05:00,339,4,false,false,false
2025-03-27T12:21:31.000+05:00,346,4,true,false,true
2025-03-27T14:41:02.000+05:00,353,4,true,true,true
2025-03-27T16:12:28.000+05:00,360,4,false,false,true
2025-03-27T17:47:38.000+05:00,340,5,false,false,true
2025-03-27T17:49:04.000+05:00,347,5,true,true,true
2025-03-27T17:50:31.000+05:00,354,5,false,false,true
2025-03-27T19:55:18.000+05:00,361,5,true,true,true
2025-03-27T10:46:17.000+05:00,341,6,true,true,true
2025-03-27T12:07:03.996+05:00,348,6,false,false,false
2025-03-27T15:00:07.000+05:00,355,6,true,true,true
2025-03-27T16:18:46.000+05:00,362,6,true,true,true
2025-03-27T10:07:04.729+05:00,342,7,false,false,false
2025-03-27T12:07:04.513+05:00,349,7,false,false,false
2025-03-27T14:48:05.000+05:00,356,7,true,true,true
2025-03-27T16:07:04.613+05:00,363,7,false,false,false
2025-03-27T10:07:05.125+05:00,343,8,false,false,false
2025-03-27T12:07:04.946+05:00,350,8,false,false,false
2025-03-27T14:07:05.037+05:00,357,8,false,false,false
2025-03-27T16:07:05.027+05:00,364,8,false,false,false
