date_created,notification_id,user_id,is_available,is_determined_to_adhere,is_perceived
2025-03-18T10:00:02.660+05:00,85,2,false,false,false
2025-03-18T12:00:49.000+05:00,92,2,true,true,true
2025-03-18T14:07:04.000+05:00,99,2,true,true,true
2025-03-18T16:00:02.042+05:00,106,2,false,false,false
2025-03-18T10:00:03.201+05:00,86,3,false,false,false
2025-03-18T12:00:02.816+05:00,93,3,false,false,false
2025-03-18T14:36:45.000+05:00,100,3,true,true,true
2025-03-18T17:56:10.000+05:00,107,3,true,false,true
2025-03-18T10:44:11.000+05:00,87,4,true,true,true
2025-03-18T12:55:58.000+05:00,94,4,true,true,true
2025-03-18T14:02:07.000+05:00,101,4,true,true,true
2025-03-18T16:02:03.000+05:00,108,4,true,true,true
2025-03-18T10:21:56.000+05:00,88,5,false,false,true
2025-03-18T12:32:26.000+05:00,95,5,false,false,true
2025-03-18T14:07:18.000+05:00,102,5,false,false,true
2025-03-18T19:24:40.000+05:00,109,5,true,true,true
2025-03-18T10:47:02.000+05:00,89,6,true,true,true
2025-03-18T13:51:00.000+05:00,96,6,true,true,true
2025-03-18T15:23:00.000+05:00,103,6,true,true,true
2025-03-18T16:18:05.000+05:00,110,6,false,false,true
2025-03-18T10:00:05.089+05:00,90,7,false,false,false
2025-03-18T12:00:04.810+05:00,97,7,false,false,false
2025-03-18T14:37:03.000+05:00,104,7,true,true,true
2025-03-18T16:00:24.000+05:00,111,7,true,true,true
2025-03-18T10:55:03.000+05:00,91,8,true,true,true
2025-03-18T13:05:04.000+05:00,98,8,true,true,true
2025-03-18T14:47:26.000+05:00,105,8,false,false,true
2025-03-18T16:00:22.000+05:00,112,8,false,false,true
