date_created,notification_id,user_id,is_available,is_determined_to_adhere,is_perceived
2025-04-05T15:04:56.000+05:00,589,2,true,true,true
2025-04-05T16:19:01.744+05:00,596,2,false,false,false
2025-04-05T18:19:02.298+05:00,603,2,false,false,false
2025-04-05T20:19:01.796+05:00,610,2,false,false,false
2025-04-05T14:19:02.716+05:00,590,3,false,false,false
2025-04-05T16:19:02.308+05:00,597,3,false,false,false
2025-04-05T18:36:54.000+05:00,604,3,true,true,true
2025-04-05T20:31:24.000+05:00,611,3,true,true,true
2025-04-05T14:42:12.000+05:00,591,4,true,true,true
2025-04-05T16:27:32.000+05:00,598,4,true,true,true
2025-04-05T18:19:03.222+05:00,605,4,false,false,false
2025-04-05T20:22:48.000+05:00,612,4,true,true,true
2025-04-05T14:35:49.000+05:00,592,5,true,true,true
2025-04-05T22:25:26.000+05:00,599,5,false,false,true
2025-04-05T22:28:02.000+05:00,606,5,false,false,true
2025-04-05T22:30:44.000+05:00,613,5,false,false,true
2025-04-05T16:05:02.000+05:00,593,6,true,true,true
2025-04-05T16:19:03.530+05:00,600,6,false,false,false
2025-04-05T18:19:04.024+05:00,607,6,false,false,false
2025-04-05T20:47:29.000+05:00,614,6,true,true,true
2025-04-05T14:19:04.475+05:00,594,7,false,false,false
2025-04-05T16:33:51.000+05:00,601,7,true,true,true
2025-04-05T18:19:04.574+05:00,608,7,false,false,false
2025-04-05T20:19:04.104+05:00,615,7,false,false,false
2025-04-05T14:31:37.000+05:00,595,8,true,true,true
2025-04-05T16:19:50.000+05:00,602,8,true,true,true
2025-04-05T18:50:14.000+05:00,609,8,true,true,true
2025-04-05T20:31:42.000+05:00,616,8,true,true,true
