date_created,notification_id,user_id,is_available,is_determined_to_adhere,is_perceived
2025-03-31T10:07:02.157+05:00,449,2,false,false,false
2025-03-31T12:07:01.722+05:00,456,2,false,false,false
2025-03-31T14:07:02.282+05:00,463,2,false,false,false
2025-03-31T16:07:01.815+05:00,470,2,false,false,false
2025-03-31T10:07:02.592+05:00,450,3,false,false,false
2025-03-31T12:26:46.000+05:00,457,3,true,true,true
2025-03-31T14:07:02.763+05:00,464,3,false,false,false
2025-03-31T16:34:17.000+05:00,471,3,true,true,true
2025-03-31T10:07:03.022+05:00,451,4,false,false,false
2025-03-31T12:07:02.600+05:00,458,4,false,false,false
2025-03-31T14:07:03.254+05:00,465,4,false,false,false
2025-03-31T16:07:02.699+05:00,472,4,false,false,false
2025-03-31T20:15:33.000+05:00,452,5,false,false,true
2025-03-31T20:17:09.000+05:00,459,5,true,true,true
2025-03-31T20:18:37.000+05:00,466,5,true,true,true
2025-03-31T20:39:02.000+05:00,473,5,false,false,true
2025-03-31T12:03:55.000+05:00,453,6,true,true,true
2025-03-31T12:07:03.422+05:00,460,6,false,false,false
2025-03-31T14:26:44.000+05:00,467,6,true,true,true
2025-03-31T20:17:34.000+05:00,474,6,true,true,true
2025-03-31T10:07:04.480+05:00,454,7,false,false,false
2025-03-31T12:07:03.893+05:00,461,7,false,false,false
2025-03-31T14:25:45.000+05:00,468,7,true,true,true
2025-03-31T16:34:39.000+05:00,475,7,true,true,true
2025-03-31T10:07:04.920+05:00,455,8,false,false,false
2025-03-31T12:07:04.320+05:00,462,8,false,false,false
2025-03-31T14:07:05.016+05:00,469,8,false,false,false
2025-03-31T16:07:04.569+05:00,476,8,false,false,false
