date_created,notification_id,user_id,is_available,is_determined_to_adhere,is_perceived
2025-03-24T10:15:02.165+05:00,253,2,false,false,false
2025-03-24T12:33:10.000+05:00,260,2,false,false,true
2025-03-24T14:16:36.000+05:00,267,2,true,true,true
2025-03-24T16:27:09.000+05:00,274,2,false,false,true
2025-03-24T10:15:02.560+05:00,254,3,false,false,false
2025-03-24T13:09:28.000+05:00,261,3,true,true,true
2025-03-24T14:23:13.000+05:00,268,3,false,false,true
2025-03-24T16:15:02.188+05:00,275,3,false,false,false
2025-03-24T10:18:48.000+05:00,255,4,true,true,true
2025-03-24T12:16:26.000+05:00,262,4,true,true,true
2025-03-24T14:15:03.044+05:00,269,4,false,false,false
2025-03-24T16:16:01.000+05:00,276,4,true,false,true
2025-03-24T13:22:38.000+05:00,256,5,false,false,true
2025-03-24T22:09:05.000+05:00,263,5,true,true,true
2025-03-24T22:09:19.000+05:00,270,5,false,false,true
2025-03-24T22:10:46.000+05:00,277,5,true,true,true
2025-03-24T10:19:12.000+05:00,257,6,true,true,true
2025-03-24T13:00:51.000+05:00,264,6,true,true,true
2025-03-24T16:16:50.000+05:00,271,6,false,false,true
2025-03-24T16:19:12.000+05:00,278,6,true,true,true
2025-03-24T10:15:04.462+05:00,258,7,false,false,false
2025-03-24T12:15:03.967+05:00,265,7,false,false,false
2025-03-24T14:24:19.000+05:00,272,7,true,true,true
2025-03-24T16:15:04.167+05:00,279,7,false,false,false
2025-03-24T11:43:00.000+05:00,259,8,true,true,true
2025-03-24T12:15:04.402+05:00,266,8,false,false,false
2025-03-24T14:15:04.917+05:00,273,8,false,false,false
2025-03-24T16:15:04.581+05:00,280,8,false,false,false
