date_created,notification_id,user_id,is_available,is_determined_to_adhere,is_perceived
2025-04-11T14:07:44.000+05:00,757,2,false,false,true
2025-04-11T15:20:02.016+05:00,764,2,false,false,false
2025-04-11T17:30:25.000+05:00,771,2,true,true,true
2025-04-11T19:20:02.343+05:00,778,2,false,false,false
2025-04-11T13:38:50.000+05:00,758,3,true,true,true
2025-04-11T15:20:02.477+05:00,765,3,false,false,false
2025-04-11T17:20:02.247+05:00,772,3,false,false,false
2025-04-11T19:20:02.841+05:00,779,3,false,false,false
2025-04-11T13:38:57.000+05:00,759,4,true,true,true
2025-04-11T15:20:02.935+05:00,766,4,false,false,false
2025-04-11T17:20:02.672+05:00,773,4,false,false,false
2025-04-11T19:20:03.297+05:00,780,4,false,false,false
2025-04-11T13:20:03.832+05:00,760,5,false,false,false
2025-04-11T15:20:03.353+05:00,767,5,false,false,false
2025-04-11T17:20:03.096+05:00,774,5,false,false,false
2025-04-11T19:20:03.745+05:00,781,5,false,false,false
2025-04-11T13:20:04.227+05:00,761,6,false,false,false
2025-04-11T15:20:03.822+05:00,768,6,false,false,false
2025-04-11T17:20:03.503+05:00,775,6,false,false,false
2025-04-11T19:20:04.272+05:00,782,6,false,false,false
2025-04-11T13:20:04.695+05:00,762,7,false,false,false
2025-04-11T15:20:04.354+05:00,769,7,false,false,false
2025-04-11T17:20:03.993+05:00,776,7,false,false,false
2025-04-11T19:20:04.812+05:00,783,7,false,false,false
2025-04-11T13:20:05.100+05:00,763,8,false,false,false
2025-04-11T15:20:04.809+05:00,770,8,false,false,false
2025-04-11T17:20:04.416+05:00,777,8,false,false,false
2025-04-11T19:20:05.311+05:00,784,8,false,false,false
