date_created,notification_id,user_id,is_available,is_determined_to_adhere,is_perceived
2025-03-28T10:07:34.000+05:00,365,2,false,false,true
2025-03-28T12:07:01.771+05:00,372,2,false,false,false
2025-03-28T14:07:02.257+05:00,379,2,false,false,false
2025-03-28T16:07:01.782+05:00,386,2,false,false,false
2025-03-28T10:07:02.778+05:00,366,3,false,false,false
2025-03-28T12:07:02.202+05:00,373,3,false,false,false
2025-03-28T14:07:02.699+05:00,380,3,false,false,false
2025-03-28T16:07:02.293+05:00,387,3,false,false,false
2025-03-28T10:13:28.000+05:00,367,4,true,true,true
2025-03-28T13:42:54.000+05:00,374,4,false,false,true
2025-03-28T14:08:58.000+05:00,381,4,true,true,true
2025-03-28T20:15:35.000+05:00,388,4,true,true,true
2025-03-28T16:35:57.000+05:00,368,5,false,false,true
2025-03-28T16:38:27.000+05:00,375,5,true,true,true
2025-03-28T16:40:00.000+05:00,382,5,false,false,true
2025-03-28T16:41:22.000+05:00,389,5,true,true,true
2025-03-28T11:00:42.000+05:00,369,6,true,true,true
2025-03-28T12:48:53.000+05:00,376,6,true,true,true
2025-03-28T15:36:44.000+05:00,383,6,true,true,true
2025-03-28T16:46:20.000+05:00,390,6,true,true,true
2025-03-28T10:07:04.536+05:00,370,7,false,false,false
2025-03-28T12:07:04.011+05:00,377,7,false,false,false
2025-03-28T14:07:04.512+05:00,384,7,false,false,false
2025-03-28T16:07:04.010+05:00,391,7,false,false,false
2025-03-28T10:07:04.985+05:00,371,8,false,false,false
2025-03-28T12:07:04.468+05:00,378,8,false,false,false
2025-03-28T14:07:04.989+05:00,385,8,false,false,false
2025-03-28T16:07:04.422+05:00,392,8,false,false,false
