date_created,notification_id,user_id,is_available,is_determined_to_adhere,is_perceived
2025-03-20T10:00:19.000+05:00,141,2,true,true,true
2025-03-20T13:21:44.000+05:00,148,2,true,false,true
2025-03-20T14:00:01.617+05:00,155,2,false,false,false
2025-03-20T16:00:35.000+05:00,162,2,true,true,true
2025-03-20T10:49:01.000+05:00,142,3,true,true,true
2025-03-20T12:34:47.000+05:00,149,3,true,true,true
2025-03-20T14:00:02.083+05:00,156,3,false,false,false
2025-03-20T16:00:33.000+05:00,163,3,true,true,true
2025-03-20T10:46:14.000+05:00,143,4,true,true,true
2025-03-20T12:00:46.000+05:00,150,4,true,true,true
2025-03-20T14:26:25.000+05:00,157,4,true,true,true
2025-03-20T16:03:25.000+05:00,164,4,true,true,true
2025-03-20T11:24:47.000+05:00,144,5,true,true,true
2025-03-20T12:01:30.000+05:00,151,5,true,true,true
2025-03-20T14:25:34.000+05:00,158,5,false,false,true
2025-03-20T17:11:21.000+05:00,165,5,true,true,true
2025-03-20T10:13:09.000+05:00,145,6,true,true,true
2025-03-20T12:05:04.000+05:00,152,6,true,true,true
2025-03-20T14:00:30.000+05:00,159,6,true,true,true
2025-03-20T18:10:54.000+05:00,166,6,true,true,true
2025-03-20T10:00:04.633+05:00,146,7,false,false,false
2025-03-20T12:11:19.000+05:00,153,7,true,true,true
2025-03-20T14:00:29.000+05:00,160,7,true,true,true
2025-03-20T16:00:04.418+05:00,167,7,false,false,false
2025-03-20T11:53:08.000+05:00,147,8,false,false,true
2025-03-20T12:02:45.000+05:00,154,8,false,false,true
2025-03-20T14:34:14.000+05:00,161,8,false,false,true
2025-03-20T20:10:47.000+05:00,168,8,false,false,true
