date_created,notification_id,user_id,is_available,is_determined_to_adhere,is_perceived
2025-04-09T14:19:36.000+05:00,701,2,true,true,true
2025-04-09T16:26:32.000+05:00,708,2,true,true,true
2025-04-09T18:21:00.000+05:00,715,2,false,false,true
2025-04-09T20:19:21.000+05:00,722,2,true,true,true
2025-04-09T14:30:26.000+05:00,702,3,true,true,true
2025-04-09T16:24:43.000+05:00,709,3,true,true,true
2025-04-09T18:19:02.603+05:00,716,3,false,false,false
2025-04-09T20:19:34.000+05:00,723,3,true,false,true
2025-04-09T14:29:43.000+05:00,703,4,true,true,true
2025-04-09T16:33:34.000+05:00,710,4,false,false,true
2025-04-09T18:21:07.000+05:00,717,4,true,false,true
2025-04-09T20:25:20.000+05:00,724,4,true,true,true
2025-04-09T14:27:50.000+05:00,704,5,true,true,true
2025-04-09T16:25:02.000+05:00,711,5,true,true,true
2025-04-09T18:19:03.570+05:00,718,5,false,false,false
2025-04-09T20:19:03.180+05:00,725,5,false,false,false
2025-04-09T14:19:04.810+05:00,705,6,false,false,false
2025-04-09T16:19:04.350+05:00,712,6,false,false,false
2025-04-09T18:19:04.115+05:00,719,6,false,false,false
2025-04-09T20:19:03.614+05:00,726,6,false,false,false
2025-04-09T14:19:25.000+05:00,706,7,true,true,true
2025-04-09T17:18:48.000+05:00,713,7,false,false,true
2025-04-09T18:23:59.000+05:00,720,7,true,true,true
2025-04-09T20:19:26.000+05:00,727,7,true,true,true
2025-04-09T14:19:31.000+05:00,707,8,true,true,true
2025-04-09T16:25:01.000+05:00,714,8,true,true,true
2025-04-09T18:19:34.000+05:00,721,8,true,true,true
2025-04-09T20:19:04.528+05:00,728,8,false,false,false
