date_created,notification_id,user_id,is_available,is_determined_to_adhere,is_perceived
2025-03-19T10:01:05.000+05:00,113,2,false,false,true
2025-03-19T12:03:39.000+05:00,120,2,true,true,true
2025-03-19T14:00:48.000+05:00,127,2,false,false,true
2025-03-19T16:01:17.000+05:00,134,2,true,true,true
2025-03-19T10:00:02.430+05:00,114,3,false,false,false
2025-03-19T14:34:58.000+05:00,121,3,true,false,true
2025-03-19T14:37:23.000+05:00,128,3,true,true,true
2025-03-19T19:32:24.000+05:00,135,3,false,false,true
2025-03-19T11:38:31.000+05:00,115,4,true,true,true
2025-03-19T12:03:47.000+05:00,122,4,true,true,true
2025-03-19T14:01:11.000+05:00,129,4,true,true,true
2025-03-19T22:07:45.000+05:00,136,4,true,true,true
2025-03-19T16:44:07.000+05:00,116,5,true,true,true
2025-03-19T16:45:36.000+05:00,123,5,true,true,true
2025-03-19T16:47:32.000+05:00,130,5,true,true,true
2025-03-19T16:48:45.000+05:00,137,5,true,true,true
2025-03-19T10:22:54.000+05:00,117,6,false,false,true
2025-03-19T12:00:04.429+05:00,124,6,false,false,false
2025-03-19T14:03:11.000+05:00,131,6,true,true,true
2025-03-19T17:35:17.000+05:00,138,6,true,true,true
2025-03-19T10:00:04.221+05:00,118,7,false,false,false
2025-03-19T12:00:04.911+05:00,125,7,false,false,false
2025-03-19T14:00:16.000+05:00,132,7,true,true,true
2025-03-19T16:49:39.000+05:00,139,7,false,false,true
2025-03-19T10:42:27.000+05:00,119,8,false,false,true
2025-03-19T12:40:17.000+05:00,126,8,true,true,true
2025-03-19T15:15:36.000+05:00,133,8,false,false,true
2025-03-19T16:44:08.000+05:00,140,8,false,false,true
