date_created,notification_id,user_id,is_available,is_determined_to_adhere,is_perceived
2025-03-22T10:15:47.000+05:00,197,2,true,true,true
2025-03-22T13:35:14.000+05:00,204,2,false,false,true
2025-03-22T14:00:40.000+05:00,211,2,true,true,true
2025-03-22T16:00:31.000+05:00,218,2,true,true,true
2025-03-22T10:00:02.219+05:00,198,3,false,false,false
2025-03-22T12:01:19.000+05:00,205,3,true,true,true
2025-03-22T14:56:59.000+05:00,212,3,true,true,true
2025-03-22T16:00:02.305+05:00,219,3,false,false,false
2025-03-22T10:00:02.645+05:00,199,4,false,false,false
2025-03-22T12:00:03.200+05:00,206,4,false,false,false
2025-03-22T14:12:17.000+05:00,213,4,true,true,true
2025-03-22T16:00:02.733+05:00,220,4,false,false,false
2025-03-22T16:33:44.000+05:00,200,5,false,false,true
2025-03-22T19:21:41.000+05:00,207,5,false,false,true
2025-03-22T19:22:58.000+05:00,214,5,false,false,true
2025-03-22T19:24:09.000+05:00,221,5,true,true,true
2025-03-22T10:59:03.000+05:00,201,6,true,true,true
2025-03-22T12:24:23.000+05:00,208,6,true,true,true
2025-03-22T14:00:03.945+05:00,215,6,false,false,false
2025-03-22T18:13:34.000+05:00,222,6,true,true,true
2025-03-22T10:00:04.069+05:00,202,7,false,false,false
2025-03-22T12:00:04.698+05:00,209,7,false,false,false
2025-03-22T14:00:04.430+05:00,216,7,false,false,false
2025-03-22T16:00:25.000+05:00,223,7,true,true,true
2025-03-22T10:00:04.490+05:00,203,8,false,false,false
2025-03-22T12:00:05.171+05:00,210,8,false,false,false
2025-03-22T14:00:04.844+05:00,217,8,false,false,false
2025-03-22T16:00:04.481+05:00,224,8,false,false,false
