date_created,notification_id,user_id,is_available,is_determined_to_adhere,is_perceived
2025-03-26T10:34:27.000+05:00,309,2,true,true,true
2025-03-26T13:17:46.000+05:00,316,2,true,true,true
2025-03-26T14:27:43.000+05:00,323,2,false,false,true
2025-03-26T16:25:01.672+05:00,330,2,false,false,false
2025-03-26T10:25:02.341+05:00,310,3,false,false,false
2025-03-26T12:26:36.000+05:00,317,3,true,true,true
2025-03-26T14:25:02.495+05:00,324,3,false,false,false
2025-03-26T16:25:02.148+05:00,331,3,false,false,false
2025-03-26T10:27:39.000+05:00,311,4,true,true,true
2025-03-26T13:09:11.000+05:00,318,4,false,false,true
2025-03-26T14:27:55.000+05:00,325,4,true,false,true
2025-03-26T16:37:50.000+05:00,332,4,true,true,true
2025-03-26T12:34:13.000+05:00,312,5,true,true,true
2025-03-26T12:36:48.000+05:00,319,5,true,true,true
2025-03-26T21:33:07.000+05:00,326,5,true,true,true
2025-03-26T21:42:38.000+05:00,333,5,false,false,true
2025-03-26T10:39:22.000+05:00,313,6,true,true,true
2025-03-26T13:00:11.000+05:00,320,6,true,true,true
2025-03-26T15:32:31.000+05:00,327,6,true,true,true
2025-03-26T16:26:26.000+05:00,334,6,true,true,true
2025-03-26T10:25:04.262+05:00,314,7,false,false,false
2025-03-26T12:25:04.910+05:00,321,7,false,false,false
2025-03-26T15:03:03.000+05:00,328,7,true,true,true
2025-03-26T16:25:25.000+05:00,335,7,false,false,true
2025-03-26T10:25:04.674+05:00,315,8,false,false,false
2025-03-26T13:23:37.000+05:00,322,8,true,true,true
2025-03-26T15:27:20.000+05:00,329,8,true,true,true
2025-03-26T16:31:26.000+05:00,336,8,false,false,true
