date_created,notification_id,user_id,is_available,is_determined_to_adhere,is_perceived
2025-04-02T10:15:38.000+05:00,505,2,true,true,true
2025-04-02T12:07:01.664+05:00,512,2,false,false,false
2025-04-02T14:07:47.000+05:00,519,2,true,true,true
2025-04-02T16:09:42.000+05:00,526,2,true,true,true
2025-04-02T10:42:52.000+05:00,506,3,true,true,true
2025-04-02T12:17:41.000+05:00,513,3,true,true,true
2025-04-02T14:07:02.818+05:00,520,3,false,false,false
2025-04-02T16:07:02.901+05:00,527,3,false,false,false
2025-04-02T10:07:46.000+05:00,507,4,true,true,true
2025-04-02T12:25:00.000+05:00,514,4,true,true,true
2025-04-02T14:08:42.000+05:00,521,4,true,true,true
2025-04-02T16:46:29.000+05:00,528,4,true,true,true
2025-04-02T15:25:29.000+05:00,508,5,true,true,true
2025-04-02T15:28:55.000+05:00,515,5,false,false,true
2025-04-02T15:30:55.000+05:00,522,5,true,true,true
2025-04-02T21:54:59.000+05:00,529,5,true,true,true
2025-04-02T10:07:03.859+05:00,509,6,false,false,false
2025-04-02T12:07:03.540+05:00,516,6,false,false,false
2025-04-02T14:07:04.334+05:00,523,6,false,false,false
2025-04-02T16:07:04.385+05:00,530,6,false,false,false
2025-04-02T10:07:04.357+05:00,510,7,false,false,false
2025-04-02T12:33:30.000+05:00,517,7,true,true,true
2025-04-02T14:07:51.000+05:00,524,7,true,true,true
2025-04-02T16:07:04.965+05:00,531,7,false,false,false
2025-04-02T10:07:04.793+05:00,511,8,false,false,false
2025-04-02T12:07:04.544+05:00,518,8,false,false,false
2025-04-02T14:07:05.544+05:00,525,8,false,false,false
2025-04-02T16:07:05.434+05:00,532,8,false,false,false
