date_created,notification_id,user_id,is_available,is_determined_to_adhere,is_perceived
2025-04-13T11:00:02.371+05:00,813,2,false,false,false
2025-04-13T13:00:01.820+05:00,820,2,false,false,false
2025-04-13T15:00:02.252+05:00,827,2,false,false,false
2025-04-13T17:05:19.000+05:00,834,2,true,true,true
2025-04-13T11:00:02.801+05:00,814,3,false,false,false
2025-04-13T13:00:02.287+05:00,821,3,false,false,false
2025-04-13T15:00:02.707+05:00,828,3,false,false,false
2025-04-13T17:00:02.184+05:00,835,3,false,false,false
2025-04-13T11:00:03.227+05:00,815,4,false,false,false
2025-04-13T13:00:02.722+05:00,822,4,false,false,false
2025-04-13T15:00:03.144+05:00,829,4,false,false,false
2025-04-13T17:00:02.595+05:00,836,4,false,false,false
2025-04-13T11:00:03.638+05:00,816,5,false,false,false
2025-04-13T13:00:03.139+05:00,823,5,false,false,false
2025-04-13T15:00:03.557+05:00,830,5,false,false,false
2025-04-13T17:00:03.086+05:00,837,5,false,false,false
2025-04-13T11:46:28.000+05:00,817,6,true,true,true
2025-04-13T13:00:03.570+05:00,824,6,false,false,false
2025-04-13T16:50:40.000+05:00,831,6,true,true,true
2025-04-13T17:00:03.612+05:00,838,6,false,false,false
2025-04-13T11:00:04.505+05:00,818,7,false,false,false
2025-04-13T13:22:05.000+05:00,825,7,false,false,true
2025-04-13T15:05:57.000+05:00,832,7,true,true,true
2025-04-13T17:21:51.000+05:00,839,7,false,false,true
2025-04-13T11:00:04.995+05:00,819,8,false,false,false
2025-04-13T13:16:29.000+05:00,826,8,true,true,true
2025-04-13T15:01:26.000+05:00,833,8,true,true,true
2025-04-13T17:00:19.000+05:00,840,8,true,true,true
